"fecha","temp_media_c","temp_max_c","temp_min_c"
2020-04-21,9.50192307692308,28.1365384615385,-1.87788461538462
2020-04-22,9.30138888888889,27.9736111111111,-2.07916666666667
2020-04-23,9.94038461538462,28.5692307692308,-1.44230769230769
2020-04-24,9.24204545454545,27.7590909090909,-2.15340909090909
2020-04-25,8.39921875,27.04765625,-2.9890625
2020-04-26,8.77708333333333,27.4208333333333,-2.60520833333333
2020-04-27,8.53695652173913,27.279347826087,-2.8445652173913
2020-04-28,9.12894736842105,27.8197368421053,-2.25921052631579
2020-04-29,9.23365384615385,27.9067307692308,-2.15288461538462
2020-04-30,9.334,27.977,-2.053
2020-05-01,13.962,31.741,-0.477
2020-05-02,15.90625,33.42625,0.045
2020-05-03,15.9861111111111,33.4648148148148,0.119444444444444
2020-05-04,16.0919191919192,33.6787878787879,0.223232323232323
2020-05-05,15.8582524271845,33.378640776699,-0.012621359223301
2020-05-06,15.6830769230769,33.1246153846154,-0.189230769230769
2020-05-07,15.8448979591837,33.2826530612245,-0.0255102040816327
2020-05-08,15.9747252747253,33.3791208791209,0.101098901098901
2020-05-09,15.8608695652174,33.2826086956522,-0.00347826086956523
2020-05-10,16.1146153846154,33.5569230769231,0.248461538461538
2020-05-11,15.9101123595506,33.3741573033708,0.0426966292134831
2020-05-12,15.7820512820513,33.2538461538462,-0.0884615384615385
2020-05-13,15.9571428571429,33.4361904761905,0.0866666666666667
2020-05-14,15.656976744186,33.1627906976744,-0.202325581395349
2020-05-15,16.1377622377622,33.5944055944056,0.268531468531469
2020-05-16,15.9469135802469,33.3561728395062,0.0783950617283951
2020-05-17,15.7917431192661,33.205504587156,-0.0798165137614679
2020-05-18,15.9119565217391,33.3847826086957,0.041304347826087
2020-05-19,16.0816901408451,33.5971830985916,0.212676056338028
2020-05-20,16.1009615384615,33.6,0.235576923076923
2020-05-21,15.9037974683544,33.4164556962025,0.0341772151898734
2020-05-22,16.138679245283,33.6566037735849,0.270754716981132
2020-05-23,15.7333333333333,33.2210526315789,-0.142982456140351
2020-05-24,16.0990196078431,33.5627450980392,0.223529411764706
2020-05-25,15.7614583333333,33.2166666666667,-0.108854166666667
2020-05-26,15.9449735449735,33.4587301587302,0.0772486772486772
2020-05-27,15.7010416666667,33.1375,-0.171875
2020-05-28,15.9902097902098,33.5293706293706,0.127272727272727
2020-05-29,15.8424,33.316,-0.0312
2020-05-30,15.984328358209,33.5305970149254,0.109701492537313
2020-05-31,16.2090909090909,33.703305785124,0.333884297520661
2020-06-01,20.8706666666667,34.8086666666667,7.47066666666667
2020-06-02,23.7038461538462,35.7179487179487,11.6903846153846
2020-06-03,23.4439189189189,35.4236486486487,11.4290540540541
2020-06-04,23.6828571428571,35.6542857142857,11.6678571428571
2020-06-05,23.685,35.81125,11.67
2020-06-06,23.4510416666667,35.4375,11.4385416666667
2020-06-07,23.6225,35.5616666666667,11.5983333333333
2020-06-08,23.7552083333333,35.6635416666667,11.7364583333333
2020-06-09,23.4413043478261,35.4336956521739,11.429347826087
2020-06-10,23.6205357142857,35.6928571428571,11.6026785714286
2020-06-11,23.6173076923077,35.550641025641,11.6025641025641
2020-06-12,23.3632352941176,35.3352941176471,11.3490196078431
2020-06-13,23.8216216216216,35.7878378378378,11.8094594594595
2020-06-14,23.5090277777778,35.5305555555556,11.4958333333333
2020-06-15,24.005303030303,35.9916666666667,11.9886363636364
2020-06-16,23.15859375,35.06875,11.14453125
2020-06-17,23.6375,35.6131578947368,11.6217105263158
2020-06-18,23.4735714285714,35.3792857142857,11.4607142857143
2020-06-19,23.5646739130435,35.5326086956522,11.5527173913043
2020-06-20,23.9461538461538,35.9301282051282,11.9294871794872
2020-06-21,23.7508620689655,35.6922413793103,11.7387931034483
2020-06-22,23.4944444444444,35.5106481481481,11.4796296296296
2020-06-23,23.1377906976744,35.1587209302326,11.1203488372093
2020-06-24,23.4738888888889,35.4594444444444,11.4611111111111
2020-06-25,23.7725806451613,35.7314516129032,11.7572580645161
2020-06-26,23.7439393939394,35.6840909090909,11.7272727272727
2020-06-27,23.5208333333333,35.5618055555556,11.5090277777778
2020-06-28,23.6853260869565,35.666847826087,11.6695652173913
2020-06-29,23.3209459459459,35.2756756756757,11.3047297297297
2020-06-30,23.7695945945946,35.7486486486486,11.7574324324324
2020-07-01,25.3410714285714,35.9821428571429,15.9017857142857
2020-07-02,26.6393548387097,36.4864516129032,18.6309677419355
2020-07-03,26.7360294117647,36.6088235294118,18.7286764705882
2020-07-04,26.8529702970297,36.7193069306931,18.8490099009901
2020-07-05,26.6989743589744,36.5605128205128,18.6917948717949
2020-07-06,26.7837837837838,36.6708108108108,18.7810810810811
2020-07-07,26.5035087719298,36.3590643274854,18.4964912280702
2020-07-08,26.8810810810811,36.7628378378378,18.8777027027027
2020-07-09,26.8573033707865,36.7651685393258,18.8522471910112
2020-07-10,26.8631944444444,36.7395833333333,18.8597222222222
2020-07-11,26.5494736842105,36.3794736842105,18.5415789473684
2020-07-12,26.9707317073171,36.8406504065041,18.9658536585366
2020-07-13,26.4613095238095,36.3934523809524,18.4583333333333
2020-07-14,26.5795,36.428,18.5735
2020-07-15,26.5887323943662,36.4774647887324,18.5816901408451
2020-07-16,26.9289473684211,36.8552631578947,18.9254385964912
2020-07-17,26.8659259259259,36.7392592592593,18.8607407407407
2020-07-18,26.7654970760234,36.6421052631579,18.7608187134503
2020-07-19,26.686875,36.5525,18.68125
2020-07-20,26.6581081081081,36.4763513513514,18.6486486486486
2020-07-21,26.762893081761,36.6716981132075,18.7591194968553
2020-07-22,26.7695364238411,36.6192052980132,18.764238410596
2020-07-23,26.986,36.853,18.982
2020-07-24,26.4789115646259,36.3639455782313,18.4755102040816
2020-07-25,27.0009615384615,36.9355769230769,18.9951923076923
2020-07-26,26.6151832460733,36.4968586387435,18.6094240837696
2020-07-27,26.814465408805,36.6974842767296,18.8069182389937
2020-07-28,26.6375,36.584375,18.63515625
2020-07-29,27.2035714285714,37.0635714285714,19.1985714285714
2020-07-30,26.6466666666667,36.4792592592593,18.64
2020-07-31,26.62265625,36.56875,18.61796875
2020-08-01,25.2411428571429,36.6731428571429,14.6365714285714
2020-08-02,25.4419117647059,37.4676470588235,13.8727941176471
2020-08-03,25.4990740740741,37.5824074074074,13.9259259259259
2020-08-04,25.2869565217391,37.2777173913043,13.7228260869565
2020-08-05,25.2885714285714,37.2964285714286,13.725
2020-08-06,25.162037037037,37.1509259259259,13.6046296296296
2020-08-07,24.9833333333333,37.0131944444444,13.4180555555556
2020-08-08,25.2727941176471,37.3323529411765,13.7110294117647
2020-08-09,25.4440789473684,37.4631578947368,13.8822368421053
2020-08-10,25.409,37.409,13.852
2020-08-11,25.0083333333333,37.0083333333333,13.4423611111111
2020-08-12,25.2867647058824,37.3044117647059,13.7205882352941
2020-08-13,25.3890243902439,37.3878048780488,13.825
2020-08-14,25.053125,37.0671875,13.484375
2020-08-15,24.9881578947368,36.9644736842105,13.4269736842105
2020-08-16,25.1828947368421,37.1598684210526,13.6230263157895
2020-08-17,25.0954545454545,37.119696969697,13.5363636363636
2020-08-18,25.3024390243902,37.3219512195122,13.7365853658537
2020-08-19,25.4494047619048,37.4869047619048,13.8797619047619
2020-08-20,25.3510869565217,37.4065217391304,13.7788043478261
2020-08-21,25.8542682926829,37.875,14.2914634146341
2020-08-22,24.8950892857143,36.8794642857143,13.3348214285714
2020-08-23,25.065625,37.0947916666667,13.5
2020-08-24,25.17578125,37.2265625,13.60546875
2020-08-25,25.383,37.416,13.818
2020-08-26,25.1121212121212,37.1060606060606,13.5454545454545
2020-08-27,25.4870689655172,37.5284482758621,13.9189655172414
2020-08-28,25.1106060606061,37.1265151515152,13.5454545454545
2020-08-29,25.45,37.5038888888889,13.8827777777778
2020-08-30,25.0369047619048,37.0196428571429,13.4779761904762
2020-08-31,25.0821428571429,37.109693877551,13.5117346938776
2020-09-01,21.2634615384615,33.775641025641,9.93974358974359
2020-09-02,19.31,31.9814285714286,8.06571428571429
2020-09-03,19.4410714285714,32.1386904761905,8.2
2020-09-04,18.9544642857143,31.6928571428571,7.70267857142857
2020-09-05,18.9132352941176,31.6713235294118,7.66176470588235
2020-09-06,19.446875,32.06875,8.2046875
2020-09-07,18.9560810810811,31.777027027027,7.71216216216216
2020-09-08,19.0125,31.6618055555556,7.76111111111111
2020-09-09,19.672619047619,32.3083333333333,8.42857142857143
2020-09-10,19.6989583333333,32.3625,8.459375
2020-09-11,19.0628205128205,31.825,7.81602564102564
2020-09-12,19.6808333333333,32.4308333333333,8.44083333333333
2020-09-13,18.9951612903226,31.8016129032258,7.7491935483871
2020-09-14,19.3177777777778,32.0383333333333,8.07222222222222
2020-09-15,19.1859375,31.97890625,7.9453125
2020-09-16,19.5902777777778,32.2784722222222,8.35694444444444
2020-09-17,19.3041666666667,32.0131944444444,8.06319444444444
2020-09-18,20.0466666666667,32.675,8.81833333333333
2020-09-19,19.5405405405405,32.2864864864865,8.3
2020-09-20,19.2467105263158,31.8782894736842,8.00131578947368
2020-09-21,19.7216216216216,32.4283783783784,8.47702702702703
2020-09-22,19.6315789473684,32.275,8.39605263157895
2020-09-23,19.5916666666667,32.2520833333333,8.34722222222222
2020-09-24,19.7393939393939,32.419696969697,8.49015151515152
2020-09-25,19.174375,31.865625,7.93125
2020-09-26,19.5197674418605,32.2813953488372,8.27848837209302
2020-09-27,19.4346153846154,32.0942307692308,8.19326923076923
2020-09-28,19.7318965517241,32.4293103448276,8.49224137931034
2020-09-29,19.36875,32.0552083333333,8.125
2020-09-30,19.3317567567568,32.0222972972973,8.09324324324324
2020-10-01,15.0956140350877,30.540350877193,3.63157894736842
2020-10-02,10.9732283464567,28.8267716535433,-0.674015748031496
2020-10-03,11.1965909090909,28.8965909090909,-0.455681818181818
2020-10-04,11.4622641509434,29.2899371069182,-0.189937106918239
2020-10-05,11.0765765765766,28.9747747747748,-0.567567567567568
2020-10-06,10.96484375,28.8078125,-0.67734375
2020-10-07,10.9697916666667,28.7645833333333,-0.676041666666667
2020-10-08,11.237037037037,29.1096296296296,-0.413333333333333
2020-10-09,10.9876923076923,28.75,-0.666153846153846
2020-10-10,10.8948717948718,28.6596153846154,-0.751923076923077
2020-10-11,11.1642458100559,29.072625698324,-0.484357541899441
2020-10-12,11.7134453781513,29.4689075630252,0.0554621848739496
2020-10-13,10.886,28.682,-0.767
2020-10-14,11.2018691588785,28.9719626168224,-0.449532710280374
2020-10-15,11.1341666666667,28.9666666666667,-0.51
2020-10-16,11.36171875,29.20078125,-0.2890625
2020-10-17,11.0867549668874,28.8529801324503,-0.564238410596027
2020-10-18,11.5862903225806,29.3717741935484,-0.0685483870967742
2020-10-19,11.0991379310345,28.9543103448276,-0.548275862068966
2020-10-20,11.0802083333333,28.978125,-0.56875
2020-10-21,11.2075,29.07,-0.441666666666667
2020-10-22,11.185,29.0485714285714,-0.460714285714286
2020-10-23,10.8507142857143,28.6535714285714,-0.795714285714286
2020-10-24,10.9067484662577,28.8092024539877,-0.73558282208589
2020-10-25,11.34,29.1533333333333,-0.31
2020-10-26,11.3092592592593,29.0592592592593,-0.346296296296296
2020-10-27,11.133064516129,29.0266129032258,-0.515322580645161
2020-10-28,11.2098360655738,29.0081967213115,-0.435245901639344
2020-10-29,11.0008064516129,28.8766129032258,-0.641935483870968
2020-10-30,11.0135135135135,28.8288288288288,-0.641441441441441
2020-10-31,11.0606451612903,28.9322580645161,-0.588387096774194
2020-11-01,9.36293103448276,25.9163793103448,-1.54224137931034
2020-11-02,8.80606060606061,25.0484848484848,-1.95530303030303
2020-11-03,8.89642857142857,25.1482142857143,-1.85982142857143
2020-11-04,8.898,25.166,-1.857
2020-11-05,9.02797619047619,25.3238095238095,-1.72261904761905
2020-11-06,8.94802631578947,25.2190789473684,-1.80855263157895
2020-11-07,8.90277777777778,25.1694444444444,-1.84861111111111
2020-11-08,8.96515151515151,25.2833333333333,-1.79090909090909
2020-11-09,8.875,25.2016129032258,-1.88467741935484
2020-11-10,9.33125,25.6214285714286,-1.41517857142857
2020-11-11,9.20625,25.4822916666667,-1.55208333333333
2020-11-12,9.22692307692308,25.475,-1.52692307692308
2020-11-13,9.32708333333333,25.6447916666667,-1.43020833333333
2020-11-14,9.10625,25.396875,-1.653125
2020-11-15,8.95852272727273,25.2153409090909,-1.79488636363636
2020-11-16,8.74351851851852,25.0453703703704,-2.01481481481482
2020-11-17,9.17738095238095,25.472619047619,-1.57857142857143
2020-11-18,9.07142857142857,25.3238095238095,-1.69285714285714
2020-11-19,9.09913793103448,25.4129310344828,-1.66034482758621
2020-11-20,9.04,25.29,-1.71916666666667
2020-11-21,9.21890243902439,25.4841463414634,-1.52987804878049
2020-11-22,9.0765625,25.37421875,-1.675
2020-11-23,9.19318181818182,25.4590909090909,-1.56212121212121
2020-11-24,9.51640625,25.79375,-1.234375
2020-11-25,9.225,25.45,-1.52352941176471
2020-11-26,9.13,25.431,-1.623
2020-11-27,8.90322580645161,25.1911290322581,-1.85967741935484
2020-11-28,9.11666666666667,25.3309523809524,-1.64166666666667
2020-11-29,9.14396551724138,25.4120689655172,-1.60603448275862
2020-11-30,8.53863636363636,24.8659090909091,-2.21704545454545
2020-12-01,4.02647058823529,19.2544117647059,-8.65882352941176
2020-12-02,1.00357142857143,15.6107142857143,-12.7446428571429
2020-12-03,1.24017857142857,15.8723214285714,-12.5044642857143
2020-12-04,1.22019230769231,15.7182692307692,-12.5346153846154
2020-12-05,1.02741935483871,15.6475806451613,-12.7233870967742
2020-12-06,0.914,15.538,-12.836
2020-12-07,0.76875,15.395,-12.97375
2020-12-08,0.520588235294118,15.125,-13.2205882352941
2020-12-09,1.19736842105263,15.7434210526316,-12.5460526315789
2020-12-10,0.771666666666667,15.3191666666667,-12.9758333333333
2020-12-11,0.921296296296296,15.4944444444444,-12.8342592592593
2020-12-12,1.00234375,15.528125,-12.74765625
2020-12-13,0.573,15.205,-13.177
2020-12-14,0.946875,15.571875,-12.8041666666667
2020-12-15,0.781,15.331,-12.972
2020-12-16,0.752,15.341,-12.996
2020-12-17,0.973275862068966,15.5629310344828,-12.7827586206897
2020-12-18,0.670238095238095,15.2821428571429,-13.0809523809524
2020-12-19,0.802205882352941,15.3875,-12.9463235294118
2020-12-20,0.693333333333333,15.3091666666667,-13.0591666666667
2020-12-21,0.692592592592593,15.237962962963,-13.0648148148148
2020-12-22,0.75,15.3546296296296,-13.0018518518519
2020-12-23,0.957291666666667,15.484375,-12.7979166666667
2020-12-24,0.8875,15.53125,-12.8640625
2020-12-25,0.978225806451613,15.5266129032258,-12.7766129032258
2020-12-26,0.790151515151515,15.3765151515152,-12.9537878787879
2020-12-27,1.08611111111111,15.612962962963,-12.6666666666667
2020-12-28,1.075,15.5857142857143,-12.6869047619048
2020-12-29,0.860416666666667,15.4864583333333,-12.8875
2020-12-30,0.572727272727273,15.1136363636364,-13.1784090909091
2020-12-31,0.834090909090909,15.4704545454545,-12.9212121212121
2021-01-01,-0.635365853658537,8.75731707317073,-12.865243902439
2021-01-02,-0.815625,6.375,-12.4229166666667
2021-01-03,-1.009375,6.16875,-12.615625
2021-01-04,-0.405769230769231,6.78846153846154,-12.0096153846154
2021-01-05,-1.405,5.77833333333333,-13.0116666666667
2021-01-06,-0.987826086956522,6.2504347826087,-12.5939130434783
2021-01-07,-1.28951612903226,5.85887096774194,-12.8943548387097
2021-01-08,-0.939655172413793,6.27155172413793,-12.548275862069
2021-01-09,-1.21285714285714,5.98571428571429,-12.82
2021-01-10,-1.13416666666667,6.09083333333333,-12.7358333333333
2021-01-11,-0.91,6.28,-12.514
2021-01-12,-1.09827586206897,6.10086206896552,-12.7034482758621
2021-01-13,-1.14615384615385,6.02403846153846,-12.75
2021-01-14,-1.3109375,5.896875,-12.91953125
2021-01-15,-1.16785714285714,6.00714285714286,-12.7776785714286
2021-01-16,-1.3198275862069,5.93275862068965,-12.9241379310345
2021-01-17,-0.957291666666667,6.23541666666667,-12.5697916666667
2021-01-18,-0.944444444444444,6.21736111111111,-12.5493055555556
2021-01-19,-1.11136363636364,6.09242424242424,-12.7151515151515
2021-01-20,-1.55480769230769,5.57403846153846,-13.1596153846154
2021-01-21,-1.08173076923077,6.09711538461538,-12.6846153846154
2021-01-22,-1.2175,5.96166666666667,-12.8225
2021-01-23,-0.816379310344828,6.42844827586207,-12.4215517241379
2021-01-24,-0.867142857142857,6.36428571428571,-12.4714285714286
2021-01-25,-1.46018518518519,5.70925925925926,-13.0638888888889
2021-01-26,-1.21190476190476,5.9797619047619,-12.8202380952381
2021-01-27,-1.0943661971831,6.15774647887324,-12.7028169014085
2021-01-28,-0.871428571428571,6.32857142857143,-12.4785714285714
2021-01-29,-1.33846153846154,5.82403846153846,-12.9423076923077
2021-01-30,-1.44722222222222,5.75694444444444,-13.05625
2021-01-31,-1.38240740740741,5.80740740740741,-12.9888888888889
2021-02-01,-4.21071428571429,10.3814285714286,-18.2685714285714
2021-02-02,-5.69444444444444,12.4444444444444,-20.8703703703704
2021-02-03,-5.89782608695652,12.175,-21.0760869565217
2021-02-04,-5.64285714285714,12.50625,-20.8196428571429
2021-02-05,-5.81538461538462,12.2701923076923,-20.9990384615385
2021-02-06,-6.12916666666667,11.8958333333333,-21.305
2021-02-07,-5.70357142857143,12.3973214285714,-20.8803571428571
2021-02-08,-5.991,12.004,-21.169
2021-02-09,-5.94166666666667,12.0883333333333,-21.1158333333333
2021-02-10,-5.574,12.48,-20.754
2021-02-11,-6.17282608695652,11.8630434782609,-21.3554347826087
2021-02-12,-5.93421052631579,12.1407894736842,-21.1065789473684
2021-02-13,-5.82115384615385,12.1615384615385,-21.0038461538462
2021-02-14,-5.85367647058824,12.1316176470588,-21.0264705882353
2021-02-15,-5.83863636363636,12.2113636363636,-21.0181818181818
2021-02-16,-5.87037037037037,12.1962962962963,-21.0490740740741
2021-02-17,-5.47826086956522,12.6391304347826,-20.6521739130435
2021-02-18,-5.996875,12.05,-21.1760416666667
2021-02-19,-5.9525,12.1116666666667,-21.1308333333333
2021-02-20,-5.82857142857143,12.1869047619048,-21.0095238095238
2021-02-21,-6.14,11.908,-21.316
2021-02-22,-5.66666666666667,12.5083333333333,-20.8366666666667
2021-02-23,-5.91964285714286,12.1473214285714,-21.1
2021-02-24,-5.75,12.2758620689655,-20.9310344827586
2021-02-25,-5.68088235294118,12.4102941176471,-20.8602941176471
2021-02-26,-5.3975,12.7133333333333,-20.5725
2021-02-27,-6.08965517241379,12.0362068965517,-21.2681034482759
2021-02-28,-5.71370967741935,12.3572580645161,-20.8854838709677
2021-03-01,3.088,18.793,-10.093
2021-03-02,7.41222222222222,21.8811111111111,-4.83444444444444
2021-03-03,7.07466666666667,21.504,-5.188
2021-03-04,6.79545454545455,21.3554545454545,-5.46363636363636
2021-03-05,7.05542168674699,21.6204819277108,-5.20240963855422
2021-03-06,6.93219178082192,21.4438356164384,-5.31780821917808
2021-03-07,7.11456953642384,21.5807947019868,-5.13311258278146
2021-03-08,7.11732283464567,21.6433070866142,-5.13937007874016
2021-03-09,6.78222222222222,21.3022222222222,-5.47444444444444
2021-03-10,7.37826086956522,21.8260869565217,-4.87391304347826
2021-03-11,7.26583333333333,21.675,-4.98333333333333
2021-03-12,7.41538461538462,21.9054945054945,-4.84285714285714
2021-03-13,7.08988764044944,21.6078651685393,-5.16741573033708
2021-03-14,6.93435582822086,21.4177914110429,-5.31226993865031
2021-03-15,6.92857142857143,21.5053571428571,-5.32321428571429
2021-03-16,7.07708333333333,21.5760416666667,-5.17291666666667
2021-03-17,6.93894736842105,21.4589473684211,-5.30736842105263
2021-03-18,7.47280701754386,21.9859649122807,-4.77982456140351
2021-03-19,7.08014705882353,21.5647058823529,-5.175
2021-03-20,7.6,22.0489361702128,-4.65851063829787
2021-03-21,7.2875,21.7205357142857,-4.96696428571429
2021-03-22,7.07867647058824,21.6147058823529,-5.16911764705882
2021-03-23,7.13125,21.66875,-5.12109375
2021-03-24,7.08730158730159,21.6412698412698,-5.16666666666667
2021-03-25,7.05677419354839,21.5567741935484,-5.1941935483871
2021-03-26,7.45725190839695,21.9114503816794,-4.80152671755725
2021-03-27,7.31754385964912,21.75,-4.94035087719298
2021-03-28,6.93028169014084,21.4267605633803,-5.32605633802817
2021-03-29,6.99931506849315,21.5349315068493,-5.25684931506849
2021-03-30,7.05607476635514,21.588785046729,-5.19345794392523
2021-03-31,7.07383177570093,21.5822429906542,-5.18504672897196
2021-04-01,10.4167741935484,29.1232258064516,-4.08838709677419
2021-04-02,11.3965277777778,31.49375,-3.87222222222222
2021-04-03,11.6052083333333,31.6427083333333,-3.665625
2021-04-04,11.2836206896552,31.4051724137931,-3.98534482758621
2021-04-05,10.9316666666667,31.06,-4.33916666666667
2021-04-06,11.2855263157895,31.3184210526316,-3.98421052631579
2021-04-07,11.434375,31.5671875,-3.8359375
2021-04-08,11.4510416666667,31.575,-3.81354166666667
2021-04-09,11.2618421052632,31.4302631578947,-4.01184210526316
2021-04-10,11.6613636363636,31.7712121212121,-3.60454545454545
